Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
3669,SSANGYONG,2009,2.7,Diesel,Automatic,88495,Jeep,22947,REXTON
3670,TOYOTA,2012,2.5,Hybrid,Variator,127257,Sedan,29793,Camry
3671,MERCEDES-BENZ,2004,3.5,Petrol,Tiptronic,345,Sedan,4391,S 350 Longia
3672,HYUNDAI,2016,2.0,Hybrid,Automatic,44253,Sedan,5018,Sonata
3673,TOYOTA,2002,1.3,Petrol,Automatic,78293,Universal,9408,Fun Cargo
3674,VOLKSWAGEN,2007,2.0,Petrol,Automatic,180198,Sedan,10036,Passat
3675,HYUNDAI,2011,2.4,Hybrid,Automatic,88695,Sedan,1333,Sonata
3676,HYUNDAI,2011,1.6,Petrol,Automatic,84688,Sedan,20149,Elantra
3677,CHEVROLET,2014,1.4,Petrol,Tiptronic,41010,Sedan,18189,Cruze L T
3678,LEXUS,2010,4.6,Petrol,Automatic,118874,Sedan,3450,LS 460
3679,HYUNDAI,2010,2.0,Petrol,Automatic,76072,Sedan,13953,Sonata
3680,SSANGYONG,2011,2.0,Diesel,Automatic,69528,Jeep,22649,Actyon
3681,HYUNDAI,2016,1.8,Petrol,Tiptronic,48467,Sedan,17249,Elantra
3682,LEXUS,2012,4.6,Petrol,Automatic,93770,Jeep,4077,GX 460
3683,SUBARU,2003,2.0,Petrol,Tiptronic,94448,Sedan,10976,Legacy
3684,FORD,2012,2.0,Hybrid,Automatic,151117,Hatchback,18503,C-MAX SEL
3685,TOYOTA,2012,2.5,Petrol,Tiptronic,47224,Sedan,16621,RAV 4
3686,HYUNDAI,2015,2.0,Petrol,Automatic,38089,Coupe,29777,Genesis
3687,KIA,2016,2.0,Petrol,Automatic,17475,Sedan,22110,Optima
3688,HYUNDAI,2013,2.0,Petrol,Automatic,55923,Sedan,15681,Sonata
3689,BMW,2013,4.4,Petrol,Automatic,103790,Jeep,6899,X6
3690,HONDA,2016,1.5,Petrol,Automatic,34797,Hatchback,17249,FIT
3691,BMW,2009,3.0,Diesel,Automatic,162844,Jeep,6429,X5
3692,SSANGYONG,2011,2.0,Diesel,Automatic,97742,Sedan,16408,Actyon
3693,SUZUKI,2013,2.4,Petrol,Automatic,55302,Sedan,23521,Kizashi
3694,JAGUAR,2015,2.2,Diesel,Automatic,94867,Sedan,42786,XF
3695,TOYOTA,2019,2.0,Petrol,Automatic,6541,Jeep,1568,CHR
3696,HONDA,2006,1.3,Petrol,Variator,118682,Hatchback,8154,FIT
3697,SUBARU,2012,2.5,Petrol,Automatic,161639,Jeep,4861,Forester
3698,HYUNDAI,2014,2.4,Petrol,Automatic,71991,Sedan,2195,Sonata
3699,VOLKSWAGEN,2000,2.0,Petrol,Tiptronic,198839,Sedan,6272,Jetta
3700,HYUNDAI,2016,2.0,Petrol,Automatic,57166,Sedan,23521,Elantra limited
3701,HYUNDAI,2012,1.6,Petrol,Automatic,89208,Sedan,20005,Elantra
3702,HYUNDAI,2011,1.6,Diesel,Automatic,35158,Hatchback,10381,I30
3703,HYUNDAI,2013,1.8,Petrol,Automatic,165912,Sedan,1333,Elantra
3704,TOYOTA,2013,1.5,Petrol,Automatic,53601,Hatchback,15530,Aqua
3705,SUZUKI,2001,2.0,Petrol,Automatic,138241,Jeep,6586,Vitara
3706,HYUNDAI,2011,1.6,Petrol,Automatic,103051,Sedan,18531,Elantra
3707,TOYOTA,2017,3.5,Petrol,Automatic,108632,Sedan,3763,Tacoma
3708,KIA,2010,2.0,Diesel,Automatic,36517,Jeep,7495,Sportage
3709,HYUNDAI,2014,2.0,Petrol,Automatic,111361,Hatchback,5331,Elantra
3710,TOYOTA,2012,1.5,Hybrid,Automatic,92584,Hatchback,9000,Aqua G klas
3711,TOYOTA,2012,2.5,Hybrid,Automatic,48815,Sedan,24775,Camry
3712,HYUNDAI,2016,2.0,LPG,Automatic,130329,Sedan,16308,Sonata
3713,TOYOTA,2014,1.5,Hybrid,Automatic,113090,Hatchback,13799,Aqua
3714,TOYOTA,2014,1.8,Hybrid,Automatic,49710,Sedan,17249,Prius
3715,SUZUKI,2009,2.4,Petrol,Automatic,76429,Sedan,5959,Kizashi
3716,SSANGYONG,2013,2.0,Diesel,Automatic,61450,Jeep,24327,Korando
3717,MERCEDES-BENZ,2003,3.2,Petrol,Tiptronic,130488,Sedan,16935,E 320
3718,SSANGYONG,2014,2.0,Diesel,Automatic,67173,Jeep,36219,REXTON
3719,HYUNDAI,2013,1.8,Petrol,Tiptronic,73272,Sedan,17876,Elantra sport limited
3720,CHEVROLET,2016,2.4,Petrol,Tiptronic,35791,Jeep,32929,Equinox
3721,HYUNDAI,2014,2.5,Diesel,Automatic,108420,Minivan,27924,H1
3722,HONDA,2011,1.5,Petrol,Variator,94448,Hatchback,13485,FIT
3723,MERCEDES-BENZ,1997,2.0,CNG,Automatic,102526,Sedan,6272,E 200
3724,TOYOTA,2015,2.5,Petrol,Automatic,97431,Sedan,31361,Camry
3725,AUDI,2013,3.0,Petrol,Automatic,141612,Jeep,24775,Q7
3726,TOYOTA,2011,2.5,Hybrid,Automatic,67729,Sedan,23834,Camry
3727,TOYOTA,2013,2.7,Petrol,Automatic,165010,Jeep,14583,Tacoma
3728,TOYOTA,2014,1.5,Hybrid,Tiptronic,62821,Hatchback,15681,Prius C
3729,TOYOTA,2010,1.8,Hybrid,Tiptronic,119303,Hatchback,8467,Prius
3730,TOYOTA,2017,1.8,Petrol,Automatic,11770,Hatchback,20855,Prius
3731,TOYOTA,2012,1.0,Petrol,Automatic,51574,Hatchback,7000,Vitz
3732,BMW,2012,3.0,Diesel,Automatic,64286,Jeep,8154,X5
3733,HYUNDAI,2012,3.8,Petrol,Automatic,58443,Sedan,17249,Genesis
3734,HYUNDAI,2016,2.5,Diesel,Automatic,68876,Universal,44843,H1
3735,FORD,2014,2.0,Petrol,Automatic,58203,Sedan,17876,Fusion SE
3736,HYUNDAI,2016,1.6,Petrol,Automatic,34453,Sedan,27946,Elantra
3737,MERCEDES-BENZ,2009,3.0,Diesel,Automatic,11371,Minivan,25716,R 350
3738,VOLKSWAGEN,2013,2.5,Petrol,Tiptronic,48467,Coupe,17876,NEW Beetle
3739,TOYOTA,2015,1.5,Hybrid,Automatic,67729,Hatchback,10036,Prius C
3740,BMW,2008,1.6,Petrol,Automatic,6904,Hatchback,8500,116
3741,HYUNDAI,2016,1.7,Diesel,Automatic,65437,Jeep,40224,Tucson
3742,RENAULT,2008,1.5,Diesel,Manual,142915,Universal,7840,Scenic
3743,SUBARU,2006,1.5,Petrol,Automatic,118060,Sedan,7056,Impreza
3744,TOYOTA,2012,2.5,Petrol,Tiptronic,46603,Sedan,19130,Camry
3745,CHEVROLET,2019,2.0,Petrol,Automatic,5655,Sedan,63826,Malibu
3746,NISSAN,2008,2.5,Petrol,Automatic,91963,Sedan,10976,Fuga
3747,MITSUBISHI,2000,2.0,Petrol,Automatic,144220,Jeep,7683,Pajero IO
3748,CHEVROLET,2017,1.4,Petrol,Automatic,28745,Sedan,3450,Cruze
3749,TOYOTA,2015,1.5,Hybrid,Automatic,50455,Hatchback,21253,Aqua
3750,KIA,2015,2.0,Petrol,Automatic,21957,Sedan,18033,Optima
3751,CHEVROLET,2015,2.2,Diesel,Automatic,38088,Jeep,35908,Captiva
3752,HONDA,2010,1.5,Petrol,Tiptronic,112344,Hatchback,13172,FIT
3753,TOYOTA,2012,2.5,Petrol,Variator,77671,Sedan,17876,Camry
3754,HYUNDAI,2011,2.0,Diesel,Automatic,100255,Jeep,21652,Tucson
3755,TOYOTA,2016,2.5,Petrol,Automatic,43537,Sedan,8467,Camry
3756,HYUNDAI,2012,1.6,Petrol,Tiptronic,133222,Hatchback,14740,Accent
3757,HYUNDAI,2015,2.0,Diesel,Automatic,43959,Jeep,38445,Tucson
3758,LEXUS,2010,2.5,Petrol,Automatic,80152,Sedan,3293,IS 250
3759,FORD,2013,2.0,Hybrid,Tiptronic,90099,Sedan,16621,Focus
3760,SSANGYONG,2011,2.7,Diesel,Automatic,81079,Jeep,24920,REXTON
3761,HYUNDAI,2014,2.4,Petrol,Automatic,46727,Sedan,15053,Sonata
3762,HYUNDAI,2010,2.0,Diesel,Automatic,48002,Jeep,13799,Santa FE
3763,FORD,2007,1.8,Diesel,Manual,131109,Goods wagon,9408,Transit Connect
3764,MITSUBISHI,2001,3.0,Petrol,Automatic,98177,Minivan,16621,Delica
3765,VOLKSWAGEN,2006,1.9,Diesel,Manual,180198,Hatchback,11917,Golf
3766,FORD,2014,2.0,Petrol,Automatic,84080,Hatchback,14740,Focus SE
3767,TOYOTA,2015,2.5,Petrol,Automatic,20505,Sedan,34497,Camry
3768,OPEL,2010,1.9,Diesel,Tiptronic,103769,Hatchback,11604,Astra
3769,SSANGYONG,2011,2.0,Diesel,Automatic,77192,Jeep,19416,Korando
3770,BMW,2010,4.4,Petrol,Automatic,105633,Sedan,37633,750
3771,CHEVROLET,2017,1.5,Hybrid,Automatic,32350,Hatchback,26030,Volt
3772,VOLKSWAGEN,2013,1.0,Petrol,Tiptronic,32311,Hatchback,9000,UP
3773,TOYOTA,2010,1.8,Hybrid,Automatic,159671,Jeep,2509,Prius
3774,FORD,2011,3.5,Petrol,Automatic,69594,Sedan,13739,Taurus
3775,FORD,2015,3.7,Petrol,Automatic,93206,Coupe,40769,Mustang
3776,OPEL,2008,1.7,Diesel,Manual,136080,Hatchback,9095,Astra
3777,HYUNDAI,2012,2.0,Petrol,Automatic,103080,Sedan,14454,Sonata
3778,PORSCHE,2003,4.5,Petrol,Tiptronic,92584,Jeep,10349,Cayenne
3779,TOYOTA,2012,1.5,Petrol,Automatic,62105,Hatchback,18362,Aqua
3780,HYUNDAI,2011,1.6,Petrol,Automatic,49442,Sedan,21181,Elantra
3781,TOYOTA,2012,1.5,Hybrid,Automatic,29204,Hatchback,8000,Aqua
3782,BMW,2016,2.0,Petrol,Automatic,25476,Sedan,42337,328 sulev
3783,KIA,2016,2.0,Petrol,Automatic,20736,Jeep,26814,Sorento SX
3784,VOLKSWAGEN,2014,1.8,Petrol,Automatic,43496,Sedan,10349,Jetta
3785,HYUNDAI,2017,2.0,Diesel,Automatic,67012,Jeep,52696,Santa FE
3786,SSANGYONG,2017,1.6,Diesel,Automatic,48294,Jeep,35269,Actyon
3787,MERCEDES-BENZ,2004,3.7,Petrol,Tiptronic,115575,Jeep,15367,ML 350
3788,TOYOTA,2013,1.8,Hybrid,Automatic,99419,Hatchback,25089,Prius
3789,CHEVROLET,2013,1.4,Petrol,Automatic,74565,Sedan,14113,Cruze
3790,HONDA,2010,1.3,Hybrid,Automatic,54681,Hatchback,14740,Insight
3791,MERCEDES-BENZ,2008,3.5,Diesel,Automatic,227962,Jeep,3763,ML 350
3792,JEEP,2014,3.0,Diesel,Automatic,90781,Jeep,8781,Grand Cherokee
3793,LEXUS,2014,2.5,Hybrid,Automatic,109494,Sedan,14426,ES 300
3794,FORD,2011,2.5,Petrol,Automatic,68182,Sedan,12074,Fusion
3795,OPEL,1999,1.8,Petrol,Manual,157207,Hatchback,7840,Astra
3796,HYUNDAI,2012,1.8,Petrol,Automatic,121292,Sedan,16308,Elantra
3797,CHEVROLET,2010,1.8,Petrol,Automatic,70041,Sedan,12570,Lacetti
3798,MERCEDES-BENZ,2014,3.5,Petrol,Automatic,90966,Sedan,1882,E 350
3799,BMW,2013,3.0,Petrol,Tiptronic,45981,Jeep,43278,X5
3800,MERCEDES-BENZ,2007,2.2,Diesel,Manual,154721,Microbus,24458,Sprinter
3801,TOYOTA,2017,1.8,Petrol,Tiptronic,16777,Hatchback,20385,Corolla Im
3802,FORD,1998,2.5,Diesel,Manual,83885,Universal,10976,Transit
3803,VOLKSWAGEN,2008,2.0,Petrol,Manual,8402,Sedan,16308,CC
3804,TOYOTA,2013,1.5,Hybrid,Automatic,60894,Hatchback,14426,Aqua
3805,FORD,2013,2.0,Hybrid,Variator,62137,Hatchback,14113,C-MAX
3806,TOYOTA,2016,2.5,Petrol,Tiptronic,34797,Jeep,46414,RAV 4
3807,KIA,2016,1.2,Petrol,Manual,86992,Hatchback,10976,Picanto
3808,SUBARU,2013,2.0,Petrol,Variator,83264,Hatchback,18189,XV
3809,DODGE,2010,2.0,Petrol,Variator,70836,Hatchback,13172,Caliber
3810,RENAULT,2007,1.5,Diesel,Manual,93206,Goods wagon,7213,Kangoo
3811,NISSAN,2004,2.0,CNG,Automatic,118060,Jeep,10663,X-Trail
3812,HONDA,2016,2.0,Petrol,Automatic,14044,Sedan,48261,Civic
3813,LEXUS,2011,4.6,Petrol,Automatic,121356,Sedan,32954,LS 460
3814,SUZUKI,2003,2.0,Petrol,Automatic,119303,Hatchback,6899,Aerio SX
3815,TOYOTA,2011,1.5,Hybrid,Automatic,155343,Sedan,16621,Prius
3816,TOYOTA,2011,1.8,Hybrid,Automatic,64001,Hatchback,13328,Prius
3817,CHEVROLET,2016,2.5,Petrol,Automatic,36702,Sedan,54697,Impala
3818,MERCEDES-BENZ,2001,2.2,Diesel,Manual,158450,Sedan,10349,E 220
3819,HYUNDAI,2007,1.6,Petrol,Automatic,94064,Sedan,11368,Elantra
3820,BMW,2013,2.0,Diesel,Tiptronic,52817,Sedan,43905,328
3821,OPEL,2004,1.3,Diesel,Tiptronic,67108,Hatchback,10663,Corsa
3822,SSANGYONG,2016,1.6,Petrol,Automatic,32179,Jeep,39201,Actyon
3823,OPEL,1996,2.0,CNG,Manual,14292,Sedan,3500,Vectra
3824,HYUNDAI,2011,1.6,Petrol,Automatic,70625,Sedan,11886,Elantra
3825,HYUNDAI,2014,2.0,LPG,Automatic,46818,Sedan,10641,Sonata
3826,HONDA,2011,1.5,Petrol,Automatic,49710,Hatchback,14269,FIT
3827,AUDI,2017,3.0,Petrol,Automatic,27739,Jeep,13328,Q7
3828,TOYOTA,2013,1.5,Hybrid,Automatic,41771,Hatchback,17562,Prius C
3829,TOYOTA,2012,2.5,Hybrid,Automatic,97256,Sedan,3607,Camry
3830,MITSUBISHI,2011,2.0,Petrol,Tiptronic,59030,Jeep,17249,Outlander sport
3831,HONDA,2016,1.5,Petrol,Variator,31317,Hatchback,21953,FIT
3832,FORD,2015,2.0,Petrol,Automatic,44399,Sedan,16935,Fusion
3833,CHEVROLET,2014,1.4,Petrol,Tiptronic,43634,Sedan,15053,Cruze
3834,MITSUBISHI,1998,1.8,Petrol,Automatic,155343,Jeep,5331,Pajero IO
3835,LEXUS,2010,3.5,Hybrid,Automatic,103907,Jeep,5018,RX 450
3836,HYUNDAI,2015,2.0,Petrol,Automatic,54181,Sedan,48575,Sonata
3837,TOYOTA,2010,1.8,Hybrid,Automatic,198404,Hatchback,5331,Prius
3838,HYUNDAI,2011,1.6,Petrol,Automatic,78355,Sedan,20005,Elantra
3839,HYUNDAI,2016,2.0,Diesel,Automatic,61516,Jeep,53154,Santa FE
3840,FORD,2010,2.5,Petrol,Automatic,71435,Sedan,1333,Fusion
3841,HONDA,2003,1.5,Petrol,Tiptronic,149129,Sedan,7213,FIT
3842,TOYOTA,2017,2.5,Petrol,Automatic,34175,Sedan,31361,Camry
3843,HYUNDAI,2014,2.4,Petrol,Automatic,44117,Sedan,15053,Sonata
3844,TOYOTA,2010,1.8,Hybrid,Automatic,67951,Hatchback,19757,Prius
3845,MITSUBISHI,2004,1.5,Petrol,Variator,138082,Hatchback,7213,Colt
3846,TOYOTA,2013,2.5,Hybrid,Automatic,58533,Sedan,21953,Camry
3847,HYUNDAI,2006,2.2,Diesel,Tiptronic,54681,Jeep,20385,Santa FE
3848,TOYOTA,2014,2.5,Petrol,Tiptronic,59652,Sedan,16308,Camry
3849,INFINITI,2004,3.5,Petrol,Tiptronic,139187,Jeep,15681,FX35
3850,MERCEDES-BENZ,2000,2.0,LPG,Automatic,93206,Sedan,8781,C 200
3851,OPEL,2000,1.6,CNG,Manual,167770,Hatchback,4077,Astra
3852,TOYOTA,2010,1.8,Hybrid,Automatic,100662,Sedan,15681,Prius
3853,HYUNDAI,2012,2.5,Diesel,Automatic,51114,Sedan,20385,H1
3854,MERCEDES-BENZ,2006,2.5,Petrol,Manual,134216,Sedan,15367,C 230 2.5
3855,HYUNDAI,2015,2.0,LPG,Automatic,195435,Sedan,15053,Sonata
3856,NISSAN,2000,2.3,Diesel,Manual,136702,Goods wagon,4704,Serena
3857,BMW,2001,2.5,Petrol,Manual,142915,Sedan,7213,325
3858,TOYOTA,2017,2.4,Petrol,Manual,49710,Pickup,45473,Hilux
3859,TOYOTA,2006,2.4,Petrol,Automatic,120447,Jeep,19130,Highlander 2.4 lit
3860,CHEVROLET,2009,1.2,Petrol,Automatic,106340,Sedan,4328,Aveo
3861,HYUNDAI,2014,2.4,Hybrid,Automatic,63628,Sedan,15053,Sonata
3862,TOYOTA,2013,2.7,Petrol,Automatic,115792,Jeep,3450,Venza
3863,FORD,2011,1.3,Petrol,Manual,86495,Hatchback,11447,Fiesta
3864,TOYOTA,2017,2.5,Petrol,Automatic,22991,Jeep,42337,RAV 4
3865,TOYOTA,2011,1.8,Hybrid,Automatic,143164,Sedan,10976,Prius
3866,HYUNDAI,2014,2.0,Diesel,Automatic,51884,Jeep,28909,Tucson
3867,LEXUS,2013,2.5,Hybrid,Automatic,94697,Sedan,6115,ES 300
3868,TOYOTA,2012,2.5,Petrol,Tiptronic,171995,Sedan,25000,Camry Le
3869,TOYOTA,2012,1.8,Petrol,Variator,99419,Hatchback,18503,Prius
3870,MERCEDES-BENZ,2009,3.2,Diesel,Automatic,152236,Jeep,29793,ML 320
3871,TOYOTA,2013,1.5,Hybrid,Automatic,43185,Hatchback,26491,Aqua
3872,BMW,2011,3.5,Petrol,Tiptronic,124274,Sedan,28225,535
3873,BMW,2014,2.0,Petrol,Automatic,66489,Coupe,5175,428
3874,BUICK,2015,2.4,Petrol,Automatic,65494,Sedan,2822,Century
3875,HYUNDAI,2016,2.0,Diesel,Automatic,76116,Jeep,50184,Santa FE
3876,MERCEDES-BENZ,2010,3.5,Petrol,Automatic,127983,Sedan,1646,E 350
3877,BMW,2004,3.0,Petrol,Tiptronic,127381,Jeep,15681,X5
3878,MAZDA,2017,2.5,Petrol,Tiptronic,44428,Sedan,44533,Mazda 6
3879,VOLKSWAGEN,2003,2.0,Petrol,Manual,111225,Sedan,6899,Jetta
3880,HYUNDAI,2011,2.4,Hybrid,Tiptronic,95269,Sedan,17249,Sonata
3881,CHRYSLER,2002,2.0,Petrol,Tiptronic,61516,Hatchback,6899,PT Cruiser
3882,SUZUKI,2010,0.6,Petrol,Manual,62758,Universal,8311,CERVO
3883,HYUNDAI,2010,2.0,Petrol,Automatic,105845,Sedan,15323,Sonata
3884,MERCEDES-BENZ,2013,3.0,Diesel,Tiptronic,203810,Microbus,25089,Sprinter Maxi-ს Max
3885,MERCEDES-BENZ,2002,2.7,Diesel,Tiptronic,190195,Sedan,15681,E 270
3886,HYUNDAI,2014,2.0,LPG,Automatic,26098,Sedan,24148,Sonata LPG
3887,TOYOTA,2008,2.4,Hybrid,Tiptronic,48771,Sedan,17562,Camry Hybrid
3888,HONDA,1999,2.3,Petrol,Automatic,42253,Minivan,3900,Odyssey
3889,AUDI,2001,2.8,CNG,Tiptronic,15534,Sedan,5018,A4
3890,TOYOTA,2011,3.5,Petrol,Tiptronic,69594,Jeep,45473,Highlander
3891,TOYOTA,2012,1.5,Hybrid,Variator,89477,Hatchback,9252,Aqua
3892,TOYOTA,2013,2.7,Petrol,Automatic,165010,Jeep,14583,Tacoma
3893,FORD,2002,2.0,Diesel,Manual,127381,Microbus,12231,Transit
3894,MITSUBISHI,2003,1.2,Petrol,Automatic,621,Hatchback,1350,Colt
3895,HYUNDAI,2015,1.6,Petrol,Automatic,20726,Sedan,27654,Elantra
3896,BMW,2004,3.0,Diesel,Tiptronic,142915,Jeep,20385,X5
3897,FORD,2014,2.0,Petrol,Automatic,88081,Sedan,18817,Fusion
3898,TOYOTA,2013,1.8,Hybrid,Automatic,62137,Hatchback,20385,Prius
3899,HYUNDAI,2016,2.0,Diesel,Automatic,10762,Jeep,61816,Santa FE
3900,HYUNDAI,2012,2.4,Hybrid,Automatic,129635,Sedan,4234,Sonata
3901,MERCEDES-BENZ,2008,3.0,Diesel,Automatic,109121,Sedan,2430,E 350
3902,SSANGYONG,2015,2.0,Diesel,Automatic,65900,Jeep,45342,REXTON
3903,SUZUKI,2010,2.4,Petrol,Variator,90099,Sedan,14113,Kizashi sporti
3904,BMW,2013,3.0,Petrol,Tiptronic,96313,Sedan,37633,535
3905,MERCEDES-BENZ,2011,3.5,Diesel,Automatic,115912,Jeep,2038,ML 350
3906,HYUNDAI,2017,2.0,Diesel,Automatic,45561,Jeep,57428,Santa FE
3907,SSANGYONG,2017,2.2,Diesel,Automatic,40817,Jeep,61521,REXTON
3908,MITSUBISHI,2000,2.0,Petrol,Automatic,71458,Jeep,8781,Pajero IO
3909,HYUNDAI,2014,2.4,Hybrid,Tiptronic,82021,Sedan,18817,Sonata hybrid
3910,HONDA,2019,1.5,Hybrid,Automatic,1452,Hatchback,26720,FIT
3911,HYUNDAI,2015,2.0,Diesel,Automatic,105633,Jeep,36733,Santa FE
3912,TOYOTA,2012,1.8,Hybrid,Automatic,111847,Hatchback,11917,Prius
3913,HYUNDAI,2012,1.8,Petrol,Tiptronic,75807,Sedan,17562,Elantra
3914,OPEL,1996,1.6,Petrol,Manual,69042,Hatchback,4391,Astra
3915,HONDA,2012,1.3,Hybrid,Automatic,50331,Hatchback,12544,FIT
3916,TOYOTA,2012,2.5,Petrol,Tiptronic,92584,Sedan,11604,Camry SPORT
3917,BMW,2011,4.4,Petrol,Automatic,68351,Hatchback,12858,550
3918,TOYOTA,2015,1.5,Petrol,Automatic,77287,Hatchback,25089,Aqua
3919,LEXUS,2011,4.6,Petrol,Automatic,99505,Jeep,43278,GX 460
3920,MERCEDES-BENZ,2005,2.2,Diesel,Manual,186411,Microbus,23521,Vito
3921,LEXUS,2012,1.8,Hybrid,Variator,129245,Hatchback,21953,CT 200h
3922,MERCEDES-BENZ,2005,3.5,Petrol,Tiptronic,106584,Jeep,13172,ML 350
3923,VOLKSWAGEN,2013,2.0,Petrol,Tiptronic,59030,Jeep,26657,Tiguan
3924,HYUNDAI,2009,2.5,Diesel,Automatic,102714,Minivan,16935,H1
3925,HYUNDAI,2016,2.0,LPG,Automatic,236826,Sedan,13172,Sonata
3926,HYUNDAI,2010,2.0,Diesel,Automatic,63466,Jeep,27065,Tucson
3927,INFINITI,2005,3.5,Petrol,Tiptronic,621,Jeep,11500,FX35
3928,FORD,2013,2.0,Plug-in Hybrid,Automatic,65244,Sedan,20200,C-MAX
3929,MITSUBISHI,2004,3.0,CNG,Automatic,155343,Jeep,8500,Montero Sport
3930,HYUNDAI,2016,2.5,Diesel,Automatic,113600,Universal,39201,H1
3931,HYUNDAI,2013,2.0,Petrol,Automatic,32726,Sedan,12858,Sonata
3932,BMW,2014,2.0,Petrol,Tiptronic,59030,Jeep,37633,X1 28Xdrive
3933,CHEVROLET,2016,1.5,Petrol,Automatic,56781,Sedan,18346,Malibu LT
3934,BMW,2010,3.0,Petrol,Tiptronic,102526,Jeep,36065,X5 restilling
3935,DAEWOO,2009,1.6,Petrol,Automatic,69769,Sedan,4704,Lacetti
3936,FORD,2016,2.0,Hybrid,Automatic,121151,Sedan,8781,Fusion
3937,MERCEDES-BENZ,2001,1.9,Petrol,Tiptronic,91342,Hatchback,5488,A 190
3938,TOYOTA,2011,3.5,Petrol,Automatic,228704,Jeep,22580,Highlander
3939,FORD,2004,1.8,Diesel,Manual,110037,Sedan,7213,Focus Fokusi
3940,NISSAN,2013,1.6,Petrol,Automatic,68681,Jeep,12231,Juke
3941,MERCEDES-BENZ,2012,3.0,Diesel,Automatic,106392,Sedan,9565,E 350
3942,MAZDA,2003,1.8,Petrol,Automatic,6381,Minivan,6272,Premacy
3943,TOYOTA,2012,2.5,Petrol,Tiptronic,52817,Sedan,20385,Camry
3944,SKODA,2009,1.4,Diesel,Manual,74565,Hatchback,13799,Fabia
3945,TOYOTA,2010,1.8,Hybrid,Automatic,124274,Sedan,14740,Prius
3946,FORD,2014,2.0,Petrol,Automatic,91960,Hatchback,12544,Focus
3947,HYUNDAI,2012,1.6,Petrol,Automatic,116507,Sedan,12980,Elantra
3948,HYUNDAI,2018,1.6,Petrol,Automatic,34092,Sedan,32929,Elantra
3949,SUZUKI,2008,2.0,Petrol,Automatic,76429,Jeep,11290,SX4
3950,TOYOTA,2018,2.0,Petrol,Automatic,25024,Jeep,19444,CHR
3951,LEXUS,2011,2.5,Petrol,Tiptronic,85749,Sedan,24775,IS 250 რესტაილინგი
3952,SSANGYONG,2013,2.0,Diesel,Automatic,233857,Jeep,20266,REXTON
3953,HYUNDAI,2013,2.2,Diesel,Automatic,26630,Jeep,37163,Santa FE
3954,TOYOTA,2008,1.5,Hybrid,Automatic,93206,Hatchback,8467,Prius
3955,TOYOTA,2013,1.5,Hybrid,Automatic,86992,Sedan,15053,Aqua
3956,HYUNDAI,2016,2.4,Petrol,Tiptronic,50952,Sedan,19444,Sonata
3957,DAEWOO,2009,1.6,Petrol,Automatic,57123,Sedan,3763,Gentra
3958,BMW,2008,3.0,Petrol,Manual,60770,Sedan,16465,335 335i
3959,KIA,2013,2.4,Hybrid,Tiptronic,79038,Sedan,21639,Optima
3960,TOYOTA,2013,1.5,Hybrid,Automatic,67605,Hatchback,18817,Prius C
3961,FORD,2013,1.5,Petrol,Automatic,62137,Sedan,19444,Fusion
3962,SSANGYONG,2009,2.7,Diesel,Automatic,72136,Jeep,30238,REXTON
3963,TOYOTA,2013,2.5,Hybrid,Automatic,77617,Sedan,3763,Camry
3964,LEXUS,2016,2.0,Petrol,Automatic,36243,Sedan,3763,IS 200
3965,LEXUS,2008,3.3,Hybrid,Automatic,146146,Jeep,24775,RX 400 RESTAILING
3966,VOLKSWAGEN,1997,1.8,CNG,Manual,108119,Sedan,4391,Vento
3967,HYUNDAI,2010,2.0,LPG,Automatic,72294,Sedan,7056,Sonata
3968,SCION,2014,2.5,Petrol,Tiptronic,57166,Coupe,21950,tC
3969,CHEVROLET,2016,1.6,Diesel,Automatic,31385,Jeep,29087,Orlando
3970,CHEVROLET,2012,1.8,Petrol,Automatic,80778,Sedan,12112,Cruze
3971,FORD,2014,2.0,Hybrid,Automatic,84293,Hatchback,15681,C-MAX
3972,MERCEDES-BENZ,2008,3.0,Diesel,Automatic,109121,Sedan,1568,E 350
3973,HYUNDAI,2016,2.0,LPG,Automatic,177771,Sedan,15681,Sonata
3974,DODGE,1999,2.7,Petrol,Automatic,133635,Sedan,2509,Intrepid
3975,HYUNDAI,2008,2.5,Diesel,Automatic,124274,Universal,11851,H1
3976,KIA,2007,2.0,Diesel,Automatic,99722,Jeep,5896,Sportage
3977,SSANGYONG,2016,1.6,Diesel,Automatic,42839,Jeep,39750,Actyon
3978,INFINITI,2012,3.3,Petrol,Automatic,32311,Hatchback,31361,EX37
3979,LEXUS,2012,4.6,Petrol,Automatic,142501,Jeep,34811,GX 460
3980,LEXUS,2008,3.3,Hybrid,Automatic,168039,Jeep,25402,RX 400 HYBRID
3981,CHEVROLET,2014,1.4,Hybrid,Automatic,86054,Hatchback,3763,Volt
3982,OPEL,2003,1.7,Diesel,Manual,94448,Goods wagon,9408,Combo
3983,BMW,2016,2.0,Hybrid,Automatic,45892,Jeep,27284,X5
3984,TOYOTA,2015,2.5,Hybrid,Variator,103148,Sedan,37633,Camry
3985,SUBARU,2005,2.0,Petrol,Manual,90099,Jeep,16621,Forester
3986,HONDA,2005,2.4,Petrol,Tiptronic,90099,Minivan,11760,Elysion
3987,TOYOTA,2012,1.8,Plug-in Hybrid,Automatic,163048,Hatchback,24148,Prius ფლაგინი
